File size: 276768 bytes
Tamanho do cabecalho: 44 bytes
ChunkID: RIFF9
ChunkSize: 276760
AudioFormat: 1
NumOfChan: 2
SamplesPerSec: 44100
bytesPerSec: 176400
bitsPerSample: 16
Tamanho dos dados: 276528
Numero de amostras: 138264

14290 0 
10856 0 
5373 0 
4799 0 
8209 0 
9796 0 
5665 0 
64369 0 
62313 0 
2538 0 
11089 0 
14351 0 
9308 0 
1239 0 
62109 0 
64259 0 
3885 0 
6498 0 
5436 0 
2209 0 
134 0 
1234 0 
3896 0 
5604 0 
4642 0 
379 0 
60926 0 
57884 0 
59080 0 
65374 0 
7343 0 
11355 0 
9852 0 
4198 0 
63444 0 
59162 0 
59112 0 
63987 0 
6163 0 
13141 0 
14212 0 
6455 0 
60924 0 
54007 0 
54759 0 
63251 0 
9658 0 
17088 0 
14146 0 
3819 0 
59365 0 
54625 0 
56089 0 
61722 0 
3748 0 
10768 0 
12850 0 
8112 0 
65172 0 
56049 0 
50050 0 
52163 0 
63268 0 
10354 0 
14436 0 
7196 0 
59608 0 
48079 0 
44687 0 
52072 0 
65382 0 
10079 0 
11118 0 
4108 0 
59716 0 
51794 0 
50549 0 
56824 0 
720 0 
7104 0 
7967 0 
6278 0 
5105 0 
4815 0 
4067 0 
3018 0 
3773 0 
4566 0 
3190 0 
887 0 
65346 0 
471 0 
931 0 
248 0 
1192 0 
3144 0 
3404 0 
3749 0 
5486 0 
6155 0 
1384 0 
56140 0 
46660 0 
44987 0 
50065 0 
56594 0 
61453 0 
65065 0 
3370 0 
5713 0 
3969 0 
64367 0 
59793 0 
59431 0 
61476 0 
63056 0 
64227 0 
778 0 
2642 0 
2726 0 
430 0 
63560 0 
62716 0 
63345 0 
65068 0 
369 0 
65193 0 
260 0 
1687 0 
1616 0 
64696 0 
61098 0 
59445 0 
59261 0 
58704 0 
60002 0 
64756 0 
4461 0 
4729 0 
64099 0 
59417 0 
61839 0 
260 0 
65447 0 
62504 0 
62713 0 
275 0 
1533 0 
65350 0 
63140 0 
61235 0 
59986 0 
61075 0 
65332 0 
5402 0 
8073 0 
6485 0 
3001 0 
48 0 
64732 0 
64996 0 
64373 0 
63967 0 
64882 0 
452 0 
2167 0 
6142 0 
10779 0 
10319 0 
3516 0 
63851 0 
165 0 
5616 0 
7695 0 
4336 0 
1209 0 
2714 0 
7298 0 
10183 0 
7202 0 
65183 0 
60362 0 
62324 0 
4129 0 
10461 0 
10670 0 
5791 0 
576 0 
63748 0 
64970 0 
2009 0 
2834 0 
798 0 
63450 0 
61924 0 
62660 0 
553 0 
5270 0 
8213 0 
7293 0 
2637 0 
62542 0 
58893 0 
58493 0 
62576 0 
4272 0 
11839 0 
15211 0 
9286 0 
62277 0 
51276 0 
49289 0 
58508 0 
7523 0 
19262 0 
21729 0 
12335 0 
61879 0 
49315 0 
46887 0 
54334 0 
970 0 
13238 0 
19124 0 
14447 0 
2270 0 
54923 0 
46676 0 
48010 0 
60125 0 
10067 0 
17630 0 
12822 0 
65169 0 
50582 0 
42269 0 
45459 0 
57952 0 
5503 0 
11556 0 
8645 0 
153 0 
56720 0 
51434 0 
51696 0 
57450 0 
60 0 
5698 0 
6972 0 
6435 0 
5929 0 
5185 0 
2840 0 
583 0 
648 0 
1747 0 
2030 0 
1310 0 
887 0 
1887 0 
2399 0 
2096 0 
2177 0 
1634 0 
1402 0 
3151 0 
5580 0 
4834 0 
63098 0 
52891 0 
47157 0 
47394 0 
53180 0 
62006 0 
1647 0 
2680 0 
2429 0 
1062 0 
63603 0 
59681 0 
58603 0 
62122 0 
308 0 
704 0 
254 0 
697 0 
1011 0 
64818 0 
62028 0 
61432 0 
63213 0 
329 0 
3105 0 
3570 0 
2366 0 
1231 0 
64471 0 
60849 0 
57684 0 
57828 0 
61980 0 
65096 0 
64991 0 
64993 0 
1219 0 
1711 0 
62888 0 
56860 0 
57620 0 
64465 0 
3420 0 
2465 0 
138 0 
327 0 
65481 0 
61858 0 
57954 0 
57340 0 
60215 0 
65227 0 
4443 0 
7314 0 
6993 0 
3055 0 
64219 0 
61804 0 
61659 0 
63165 0 
64888 0 
965 0 
2632 0 
3580 0 
3154 0 
2207 0 
2759 0 
3628 0 
1523 0 
64131 0 
415 0 
7140 0 
12809 0 
10595 0 
1605 0 
59917 0 
60544 0 
1396 0 
7044 0 
6885 0 
2248 0 
63867 0 
64829 0 
3881 0 
7187 0 
6846 0 
3437 0 
65440 0 
63931 0 
64447 0 
65502 0 
290 0 
64797 0 
63811 0 
63702 0 
64840 0 
1718 0 
4440 0 
5109 0 
2814 0 
64286 0 
61357 0 
60965 0 
63540 0 
3194 0 
8420 0 
10363 0 
6710 0 
63336 0 
55071 0 
52966 0 
57617 0 
2906 0 
14640 0 
19441 0 
13707 0 
26 0 
53257 0 
49527 0 
54643 0 
64370 0 
8201 0 
13906 0 
13550 0 
7079 0 
63776 0 
